datetime,symbol,open,high,low,close,volume
2026-03-26 02:15:00,TVC:SPX,6590.01,6598.72,6589.84,6591.32,0.0
2026-03-26 02:30:00,TVC:SPX,6590.98,6591.79,6583.68,6587.52,0.0
2026-03-26 02:45:00,TVC:SPX,6587.67,6596.3,6585.48,6591.79,0.0
2026-03-26 03:00:00,TVC:SPX,6592.3,6592.3,6591.89,6591.89,0.0
2026-03-26 20:30:00,TVC:SPX,6540.78,6554.66,6533.12,6554.66,0.0
2026-03-26 20:45:00,TVC:SPX,6555.1,6570.93,6554.67,6570.24,0.0
2026-03-26 21:00:00,TVC:SPX,6570.15,6572.12,6559.12,6569.4,0.0
2026-03-26 21:15:00,TVC:SPX,6569.49,6573.21,6562.22,6562.22,0.0
2026-03-26 21:30:00,TVC:SPX,6562.15,6573.1,6550.05,6552.83,0.0
2026-03-26 21:45:00,TVC:SPX,6552.58,6555.96,6533.85,6547.35,0.0
2026-03-26 22:00:00,TVC:SPX,6547.33,6553.51,6546.04,6548.57,0.0
2026-03-26 22:15:00,TVC:SPX,6548.45,6549.61,6541.58,6542.88,0.0
2026-03-26 22:30:00,TVC:SPX,6542.73,6543.46,6534.59,6537.34,0.0
2026-03-26 22:45:00,TVC:SPX,6537.33,6546.03,6535.89,6540.49,0.0
2026-03-26 23:00:00,TVC:SPX,6540.62,6541.88,6534.64,6539.28,0.0
2026-03-26 23:15:00,TVC:SPX,6539.15,6539.15,6518.82,6520.19,0.0
2026-03-26 23:30:00,TVC:SPX,6520.14,6521.77,6514.73,6519.82,0.0
2026-03-26 23:45:00,TVC:SPX,6519.9,6521.97,6514.54,6521.64,0.0
2026-03-27 00:00:00,TVC:SPX,6521.91,6526.13,6515.82,6515.98,0.0
2026-03-27 00:15:00,TVC:SPX,6515.62,6517.99,6505.36,6511.0,0.0
2026-03-27 00:30:00,TVC:SPX,6511.09,6515.6,6503.95,6504.6,0.0
2026-03-27 00:45:00,TVC:SPX,6504.42,6505.58,6489.81,6491.1,0.0
2026-03-27 01:00:00,TVC:SPX,6491.15,6500.2,6491.15,6495.03,0.0
2026-03-27 01:15:00,TVC:SPX,6495.14,6497.12,6490.09,6490.84,0.0
2026-03-27 01:30:00,TVC:SPX,6490.89,6500.25,6490.89,6496.2,0.0
2026-03-27 01:45:00,TVC:SPX,6496.16,6500.97,6493.87,6499.6,0.0
2026-03-27 02:00:00,TVC:SPX,6499.65,6500.12,6483.73,6487.32,0.0
2026-03-27 02:15:00,TVC:SPX,6487.24,6491.81,6483.65,6487.02,0.0
2026-03-27 02:30:00,TVC:SPX,6487.07,6487.3,6479.34,6479.73,0.0
2026-03-27 02:45:00,TVC:SPX,6479.79,6483.19,6473.8,6479.25,0.0
2026-03-27 03:00:00,TVC:SPX,6476.72,6477.17,6476.72,6477.17,0.0
2026-03-27 20:30:00,TVC:SPX,6446.85,6450.72,6423.32,6435.58,0.0
2026-03-27 20:45:00,TVC:SPX,6435.49,6448.99,6410.64,6415.09,0.0
2026-03-27 21:00:00,TVC:SPX,6414.97,6423.62,6410.83,6421.89,0.0
2026-03-27 21:15:00,TVC:SPX,6421.27,6432.34,6415.29,6415.67,0.0
2026-03-27 21:30:00,TVC:SPX,6415.51,6421.24,6412.02,6414.38,0.0
2026-03-27 21:45:00,TVC:SPX,6414.83,6429.58,6408.96,6426.69,0.0
2026-03-27 22:00:00,TVC:SPX,6426.38,6436.26,6420.68,6422.12,0.0
2026-03-27 22:15:00,TVC:SPX,6422.16,6437.61,6413.97,6432.74,0.0
2026-03-27 22:30:00,TVC:SPX,6433.51,6445.19,6427.19,6431.9,0.0
2026-03-27 22:45:00,TVC:SPX,6431.83,6438.4,6426.29,6427.65,0.0
2026-03-27 23:00:00,TVC:SPX,6427.66,6428.55,6413.91,6419.42,0.0
2026-03-27 23:15:00,TVC:SPX,6419.76,6419.96,6411.12,6413.0,0.0
2026-03-27 23:30:00,TVC:SPX,6413.59,6414.91,6405.53,6410.98,0.0
2026-03-27 23:45:00,TVC:SPX,6410.95,6420.67,6409.92,6412.09,0.0
2026-03-28 00:00:00,TVC:SPX,6412.0,6422.36,6406.34,6408.56,0.0
2026-03-28 00:15:00,TVC:SPX,6408.54,6408.89,6390.87,6391.04,0.0
2026-03-28 00:30:00,TVC:SPX,6390.84,6396.92,6388.31,6389.44,0.0
2026-03-28 00:45:00,TVC:SPX,6389.47,6392.36,6384.52,6386.06,0.0
2026-03-28 01:00:00,TVC:SPX,6386.02,6386.85,6376.16,6379.03,0.0
2026-03-28 01:15:00,TVC:SPX,6379.1,6386.94,6378.09,6382.26,0.0
2026-03-28 01:30:00,TVC:SPX,6382.29,6389.54,6379.63,6384.39,0.0
2026-03-28 01:45:00,TVC:SPX,6384.3,6385.42,6377.03,6378.52,0.0
2026-03-28 02:00:00,TVC:SPX,6378.63,6381.02,6370.1,6375.2,0.0
2026-03-28 02:15:00,TVC:SPX,6375.2,6379.95,6371.89,6373.28,0.0
2026-03-28 02:30:00,TVC:SPX,6373.24,6377.82,6365.5,6366.12,0.0
2026-03-28 02:45:00,TVC:SPX,6366.17,6375.67,6356.07,6368.84,0.0
