datetime,symbol,open,high,low,close,volume
2026-03-20 01:15:00,TVC:DJI,45935.68,45945.55,45834.64,45834.64,0.0
2026-03-20 01:30:00,TVC:DJI,45834.14,45844.59,45776.83,45784.03,0.0
2026-03-20 01:45:00,TVC:DJI,45782.12,45967.81,45771.78,45943.53,0.0
2026-03-20 02:00:00,TVC:DJI,45943.96,46247.21,45942.98,46201.81,0.0
2026-03-20 02:15:00,TVC:DJI,46201.86,46227.11,46037.72,46064.56,0.0
2026-03-20 02:30:00,TVC:DJI,46066.33,46127.76,46005.37,46100.41,0.0
2026-03-20 02:45:00,TVC:DJI,46101.54,46104.39,46004.44,46018.21,0.0
2026-03-20 20:30:00,TVC:DJI,45975.64,46017.63,45860.98,46017.63,0.0
2026-03-20 20:45:00,TVC:DJI,46014.82,46068.32,45880.42,45889.32,0.0
2026-03-20 21:00:00,TVC:DJI,45887.68,45917.11,45730.82,45738.49,0.0
2026-03-20 21:15:00,TVC:DJI,45739.66,45786.99,45712.26,45722.75,0.0
2026-03-20 21:30:00,TVC:DJI,45722.63,45867.69,45721.99,45785.05,0.0
2026-03-20 21:45:00,TVC:DJI,45784.91,45831.86,45684.04,45720.83,0.0
2026-03-20 22:00:00,TVC:DJI,45719.04,45835.56,45719.04,45831.55,0.0
2026-03-20 22:15:00,TVC:DJI,45832.06,45916.62,45695.77,45726.08,0.0
2026-03-20 22:30:00,TVC:DJI,45726.51,45782.7,45719.8,45761.19,0.0
2026-03-20 22:45:00,TVC:DJI,45762.99,45802.49,45728.58,45795.52,0.0
2026-03-20 23:00:00,TVC:DJI,45796.6,45857.05,45782.27,45816.49,0.0
2026-03-20 23:15:00,TVC:DJI,45817.17,45864.31,45785.92,45825.55,0.0
2026-03-20 23:30:00,TVC:DJI,45826.07,45826.07,45739.81,45804.56,0.0
2026-03-20 23:45:00,TVC:DJI,45803.7,45870.05,45766.72,45838.37,0.0
2026-03-21 00:00:00,TVC:DJI,45837.13,45893.71,45781.37,45822.62,0.0
2026-03-21 00:15:00,TVC:DJI,45822.89,45877.67,45811.48,45824.08,0.0
2026-03-21 00:30:00,TVC:DJI,45823.91,45832.42,45726.63,45772.72,0.0
2026-03-21 00:45:00,TVC:DJI,45772.68,45801.61,45734.47,45785.97,0.0
2026-03-21 01:00:00,TVC:DJI,45785.31,45802.77,45694.58,45714.74,0.0
2026-03-21 01:15:00,TVC:DJI,45714.66,45725.6,45569.57,45609.14,0.0
2026-03-21 01:30:00,TVC:DJI,45611.19,45620.99,45516.25,45529.26,0.0
2026-03-21 01:45:00,TVC:DJI,45529.01,45549.52,45509.67,45539.53,0.0
2026-03-21 02:00:00,TVC:DJI,45540.13,45583.78,45515.13,45546.65,0.0
2026-03-21 02:15:00,TVC:DJI,45545.34,45557.8,45475.85,45514.99,0.0
2026-03-21 02:30:00,TVC:DJI,45515.05,45541.7,45369.38,45519.67,0.0
2026-03-21 02:45:00,TVC:DJI,45518.99,45635.38,45430.8,45605.57,0.0
2026-03-23 20:30:00,TVC:DJI,45803.81,46477.45,45803.81,46394.32,0.0
2026-03-23 20:45:00,TVC:DJI,46396.54,46508.66,46298.44,46498.01,0.0
2026-03-23 21:00:00,TVC:DJI,46502.24,46576.51,46392.36,46477.41,0.0
2026-03-23 21:15:00,TVC:DJI,46480.05,46621.29,46478.14,46514.33,0.0
2026-03-23 21:30:00,TVC:DJI,46515.23,46533.44,46447.8,46485.94,0.0
2026-03-23 21:45:00,TVC:DJI,46486.24,46606.14,46470.54,46581.66,0.0
2026-03-23 22:00:00,TVC:DJI,46579.73,46712.32,46570.67,46676.03,0.0
2026-03-23 22:15:00,TVC:DJI,46675.99,46685.49,46583.63,46595.94,0.0
2026-03-23 22:30:00,TVC:DJI,46595.23,46621.7,46462.74,46492.35,0.0
2026-03-23 22:45:00,TVC:DJI,46488.95,46488.95,46264.48,46271.59,0.0
2026-03-23 23:00:00,TVC:DJI,46270.65,46339.56,46267.85,46294.65,0.0
2026-03-23 23:15:00,TVC:DJI,46294.01,46300.98,46108.14,46114.68,0.0
2026-03-23 23:30:00,TVC:DJI,46117.1,46257.15,46113.03,46237.6,0.0
2026-03-23 23:45:00,TVC:DJI,46238.77,46268.84,46191.89,46217.59,0.0
2026-03-24 00:00:00,TVC:DJI,46218.14,46267.39,46167.12,46193.11,0.0
2026-03-24 00:15:00,TVC:DJI,46193.07,46229.06,46136.56,46219.18,0.0
2026-03-24 00:30:00,TVC:DJI,46218.12,46421.01,46214.92,46320.05,0.0
2026-03-24 00:45:00,TVC:DJI,46320.01,46420.78,46292.76,46419.66,0.0
2026-03-24 01:00:00,TVC:DJI,46419.95,46421.18,46299.67,46382.65,0.0
2026-03-24 01:15:00,TVC:DJI,46376.88,46380.54,46335.92,46352.79,0.0
2026-03-24 01:30:00,TVC:DJI,46353.76,46512.45,46353.76,46449.68,0.0
2026-03-24 01:45:00,TVC:DJI,46450.19,46483.84,46428.37,46447.04,0.0
2026-03-24 02:00:00,TVC:DJI,46446.93,46448.11,46391.9,46397.88,0.0
2026-03-24 02:15:00,TVC:DJI,46397.69,46401.05,46306.47,46321.37,0.0
2026-03-24 02:30:00,TVC:DJI,46321.39,46360.15,46300.22,46359.67,0.0
2026-03-24 02:45:00,TVC:DJI,46360.33,46390.59,46199.18,46214.31,0.0
2026-03-24 20:30:00,TVC:DJI,45888.59,45909.05,45769.7,45845.05,0.0
2026-03-24 20:45:00,TVC:DJI,45843.57,45903.33,45796.89,45896.42,0.0
2026-03-24 21:00:00,TVC:DJI,45896.54,46078.82,45876.68,46057.58,0.0
2026-03-24 21:15:00,TVC:DJI,46056.88,46134.55,45961.05,46066.75,0.0
2026-03-24 21:30:00,TVC:DJI,46066.62,46172.38,46051.45,46172.38,0.0
2026-03-24 21:45:00,TVC:DJI,46173.79,46310.2,46029.39,46199.9,0.0
2026-03-24 22:00:00,TVC:DJI,46209.47,46298.15,46209.47,46275.1,0.0
2026-03-24 22:15:00,TVC:DJI,46273.86,46399.33,46271.5,46359.6,0.0
2026-03-24 22:30:00,TVC:DJI,46362.7,46377.34,46306.58,46352.21,0.0
2026-03-24 22:45:00,TVC:DJI,46352.11,46400.83,46243.2,46263.51,0.0
2026-03-24 23:00:00,TVC:DJI,46256.5,46290.05,46214.69,46287.67,0.0
